8TZSC,Watching something/someone/themselves in a mirror|Fixing their hair|Holding a broom|Someone is smiling|Sitting in a chair|Someone is dressing,308
AEAE2,Someone is cooking something|Watching/Looking outside of a window|Holding a dish,950
PJUM0,Closing a refrigerator|Pouring something into a cup/glass/bottle|Closing a door|Holding a cup/glass/bottle of something|Drinking from a cup/glass/bottle|Opening a refrigerator|Taking a dish/es from somewhere|Holding a dish|Putting a cup/glass/bottle somewhere|Taking a cup/glass/bottle from somewhere|Putting something on a table,951
9M48H,Putting something on a table|Someone is sneezing|Holding a phone/camera|Putting a phone/camera somewhere|Watching/Looking outside of a window,928
VJVHM,Turning on a light|Putting something on a shelf|Tidying a shelf or something on a shelf|Tidying up a closet/cabinet|Taking a cup/glass/bottle from somewhere|Holding a dish|Tidying up a table|Putting a dish/es somewhere|Taking a dish/es from somewhere|Holding a cup/glass/bottle of something,975
V2GC9,Opening a bag|Opening a door|Holding a bag|Putting something on a shelf|Putting groceries somewhere|Putting a phone/camera somewhere|Someone is going from standing to sitting|Grasping onto a doorknob|Opening a closet/cabinet|Walking through a doorway|Closing a door|Putting a bag somewhere|Putting some food somewhere,918
Y0MCG,Putting a pillow somewhere|Taking a pillow from somewhere|Lying on a sofa/couch|Someone is going from standing to sitting|Sitting on sofa/couch|Throwing a pillow somewhere|Holding a pillow|Snuggling with a pillow,921
JT1XT,Holding a phone/camera|Talking on a phone/camera|Someone is smiling|Grasping onto a doorknob|Someone is laughing|Taking a phone/camera from somewhere|Playing with a phone/camera,900
LSH63,Putting a bag somewhere|Walking through a doorway|Holding a bag,421
0PVKV,Someone is eating something|Drinking from a cup/glass/bottle|Sitting in a bed|Taking/consuming some medicine|Eating a sandwich|Someone is standing up from somewhere|Drinking from a cup/glass/bottle|Holding some medicine|Taking food from somewhere|Putting a cup/glass/bottle somewhere|Holding some food|Holding a cup/glass/bottle of something|Putting some food somewhere|Holding a sandwich|Taking a sandwich from somewhere|Taking a cup/glass/bottle from somewhere|Putting a sandwich somewhere,975
J6JNK,Closing a door|Someone is awakening somewhere|Someone is going from standing to sitting|Someone is standing up from somewhere|Fixing their hair|Someone is awakening in bed|Lying on a bed|Grasping onto a doorknob|Sitting in a bed,923
C6C7Q,Someone is awakening somewhere|Turning on a light|Snuggling with a blanket|Someone is awakening somewhere|Snuggling with a pillow|Someone is awakening in bed|Lying on a bed|Turning off a light|Holding a blanket,948
M18XP,Closing a door|Tidying up a table|Putting something on a table|Holding a book|Grasping onto a doorknob|Walking through a doorway|Putting a book somewhere|Someone is smiling|Opening a door,938
07QNG,Working on paper/notebook|Pouring something into a cup/glass/bottle|Someone is going from standing to sitting|Putting their paper/notebook somewhere|Drinking from a cup/glass/bottle|Watching television|Someone is standing up from somewhere|Sitting in a bed|Holding a dish|Someone is holding a paper/notebook|Holding a book|Watching/Reading/Looking at a book|Holding a cup/glass/bottle of something|Taking a cup/glass/bottle from somewhere,1321
9CCFC,Watching/Reading/Looking at a book|Someone is laughing|Sitting at a table|Sitting in a chair|Someone is holding a paper/notebook|Taking food from somewhere|Smiling at a book|Someone is smiling|Holding a book|Someone is eating something,215
Q38XP,Watching a laptop or something on a laptop|Someone is eating something|Sitting in a chair|Holding some food|Sitting at a table|Watching television,932
5EIJ3,Talking on a phone/camera|Someone is laughing|Someone is smiling|Grasping onto a doorknob|Holding a phone/camera,1115
1VIQC,Sitting at a table|Drinking from a cup/glass/bottle|Someone is sneezing|Sitting in a chair|Holding a cup/glass/bottle of something|Taking a cup/glass/bottle from somewhere|Someone is laughing|Watching a laptop or something on a laptop,982
IV1S7,Pouring something into a cup/glass/bottle|Taking a cup/glass/bottle from somewhere|Putting something on a table|Closing a closet/cabinet|Opening a closet/cabinet|Someone is running somewhere|Someone is going from standing to sitting|Putting a dish/es somewhere|Holding a dish|Taking a dish/es from somewhere|Grasping onto a doorknob|Holding a cup/glass/bottle of something|Putting a cup/glass/bottle somewhere,503
844D4,Closing a book|Holding a book|Watching/Reading/Looking at a book|Watching a laptop or something on a laptop|Taking a book from somewhere|Someone is holding a paper/notebook|Opening a book|Holding a laptop|Watching a laptop or something on a laptop|Watching a laptop or something on a laptop|Watching a laptop or something on a laptop|Putting a laptop somewhere|Closing a laptop,365
YG9UR,Holding a towel/s|Working on paper/notebook|Sitting in a chair|Snuggling with a blanket|Holding a book|Putting their paper/notebook somewhere|Taking a book from somewhere|Sitting on sofa/couch|Taking a cup/glass/bottle from somewhere|Holding a cup/glass/bottle of something|Watching/Reading/Looking at a book|Drinking from a cup/glass/bottle|Opening a book,958
CSHTJ,Sitting in a chair|Eating a sandwich|Someone is eating something|Sitting on sofa/couch|Someone is smiling|Someone is laughing|Holding some food|Holding a sandwich,383
BW2OT,Holding a picture|Someone is smiling|Putting something on a table|Sitting at a table|Taking food from somewhere|Playing with a phone/camera|Putting some food somewhere|Putting a phone/camera somewhere|Eating a sandwich|Reaching for and grabbing a picture|Holding a sandwich|Taking a sandwich from somewhere|Laughing at a picture|Putting a picture somewhere|Smiling at a book|Watching/looking at a picture|Putting a sandwich somewhere|Someone is eating something|Holding some food|Someone is laughing,923
OB660,Someone is running somewhere|Someone is standing up from somewhere|Sitting at a table|Snuggling with a blanket|Someone is awakening somewhere|Throwing a blanket somewhere|Sitting in a chair|Holding a blanket|Watching/Looking outside of a window,434
580G0,Lying on a bed|Throwing a blanket somewhere|Taking a cup/glass/bottle from somewhere|Drinking from a cup/glass/bottle|Holding a cup/glass/bottle of something|Putting on shoe/shoes|Someone is standing up from somewhere|Putting a cup/glass/bottle somewhere|Someone is awakening in bed|Putting a blanket somewhere|Someone is awakening somewhere,303
BZ5N5,Holding a cup/glass/bottle of something|Putting something on a table|Pouring something into a cup/glass/bottle|Taking a cup/glass/bottle from somewhere|Opening a closet/cabinet|Holding a cup/glass/bottle of something|Putting a cup/glass/bottle somewhere|Closing a closet/cabinet|Putting a dish/es somewhere|Taking a dish/es from somewhere|Holding a dish,1006
2XXH8,Watching something/someone/themselves in a mirror|Washing their hands|Someone is sneezing,914
OWUW8,Holding a towel/s|Someone is sneezing|Someone is standing up from somewhere|Taking some clothes from somewhere|Throwing clothes somewhere|Tidying some clothes|Throwing something on the floor|Holding some clothes|Putting clothes somewhere,174
PFKQ9,Holding a vacuum|Tidying something on the floor,1013
E7GV1,Holding a phone/camera|Sitting in a bed|Taking a picture of something|Taking a phone/camera from somewhere|Playing with a phone/camera,943
3JCEI,Throwing clothes somewhere|Working/Playing on a laptop|Someone is standing up from somewhere|Sitting in a bed|Closing a laptop|Throwing food somewhere|Sitting on sofa/couch|Sitting in a chair|Someone is laughing|Holding a laptop|Working at a table|Sitting at a table|Watching a laptop or something on a laptop|Throwing something on the floor|Someone is smiling,495
FOMJM,Putting something on a table|Holding a phone/camera|Playing with a phone/camera|Taking a phone/camera from somewhere|Holding a cup/glass/bottle of something|Putting a cup/glass/bottle somewhere,905
XXS99,Sitting in a bed|Laughing at a picture|Watching/looking at a picture|Holding a book|Taking a book from somewhere|Someone is standing up from somewhere|Lying on a bed|Someone is awakening in bed|Closing a book|Opening a book|Someone is awakening somewhere|Snuggling with a blanket,741
QJM3B,Holding a book|Watching/Reading/Looking at a book|Sitting in a chair|Someone is standing up from somewhere|Sitting at a table|Sitting on sofa/couch|Opening a book|Smiling at a book|Someone is smiling|Closing a book,896
3J85M,Opening a closet/cabinet|Putting some food somewhere|Holding a sandwich|Sitting in a chair|Holding some food|Eating a sandwich|Someone is eating something|Sitting at a table|Taking food from somewhere|Putting a sandwich somewhere|Taking a sandwich from somewhere,1038
QY2ZD,Sitting in a chair|Working/Playing on a laptop|Someone is sneezing|Watching a laptop or something on a laptop|Holding a laptop,0
1B9DK,Opening a door|Smiling in a mirror|Fixing their hair|Someone is running somewhere|Watching something/someone/themselves in a mirror|Holding a bag|Grasping onto a doorknob|Walking through a doorway,947
999BP,Opening a bag|Holding a bag|Putting something on a table|Taking a bag from somewhere|Taking food from somewhere|Someone is eating something|Putting a bag somewhere|Holding some food|Putting some food somewhere,964
O87OF,Putting something on a table|Opening a bag|Holding some clothes|Putting a towel/s somewhere|Taking a bag from somewhere|Working at a table|Putting a pillow somewhere|Holding a pillow|Putting clothes somewhere|Holding a bag,478
76Z3W,Putting clothes somewhere|Holding a vacuum|Someone is sneezing|Tidying something on the floor|Someone is standing up from somewhere|Tidying some clothes|Taking a towel/s from somewhere|Taking some clothes from somewhere|Someone is going from standing to sitting|Tidying up a table|Holding some clothes|Tidying something on the floor,620
ONMCW,Tidying up with a broom|Taking a cup/glass/bottle from somewhere|Tidying something on the floor|Holding a broom|Holding a cup/glass/bottle of something|Tidying up a table,1054
8MQH6,Holding a shoe/shoes|Someone is laughing|Opening a door|Opening a closet/cabinet|Taking shoes from somewhere|Holding a shoe/shoes|Grasping onto a doorknob,990
QKTUU,Holding a phone/camera|Playing with a phone/camera|Drinking from a cup/glass/bottle|Holding a cup/glass/bottle of something|Holding a dish,562
3OLX3,Tidying a shelf or something on a shelf|Putting something on a table|Taking/consuming some medicine|Drinking from a cup/glass/bottle|Holding some medicine|Putting a dish/es somewhere|Pouring something into a cup/glass/bottle|Holding a cup/glass/bottle of something|Someone is standing up from somewhere,449
GH19N,Putting something on a table|Holding a book|Someone is dressing|Putting a book somewhere|Someone is dressing|Putting clothes somewhere|Opening a closet/cabinet|Holding some clothes|Taking some clothes from somewhere|Walking through a doorway|Opening a door,462
YO3KO,Walking through a doorway|Holding a towel/s|Opening a door|Putting something on a table|Putting a towel/s somewhere|Closing a door|Grasping onto a doorknob|Tidying some clothes|Tidying up a towel/s|Putting something on a shelf,757
UZOCD,Holding a vacuum|Tidying up with a broom|Tidying something on the floor,783
HRASP,Throwing shoes somewhere|Turning on a light|Closing a door|Opening a door|Drinking from a cup/glass/bottle|Turning on a light|Drinking from a cup/glass/bottle|Walking through a doorway|Throwing something on the floor|Putting a dish/es somewhere|Putting a cup/glass/bottle somewhere|Throwing clothes somewhere|Holding a cup/glass/bottle of something|Grasping onto a doorknob|Taking a cup/glass/bottle from somewhere,0
1QP1S,Someone is eating something|Someone is awakening somewhere|Someone is laughing|Eating a sandwich|Lying on a bed|Laughing at a picture|Someone is smiling|Sitting in a bed|Holding a sandwich|Holding some food|Someone is awakening in bed|Watching/looking at a picture,999
9O0NP,Holding a book|Throwing a book somewhere|Putting something on a table|Tidying up a table|Washing a table|Washing something with a towel|Putting a cup/glass/bottle somewhere|Taking a towel/s from somewhere|Tidying up a towel/s|Holding a towel/s|Taking a cup/glass/bottle from somewhere|Closing a book|Watching/Reading/Looking at a book,0
5CN21,Holding a book|Watching/Reading/Looking at a book|Holding a pillow,361
SV6KF,Holding a broom|Putting a broom somewhere|Throwing a broom somewhere|Tidying up with a broom|Taking a book from somewhere|Tidying something on the floor|Throwing something on the floor|Holding a book,535
KCRQU,Someone is cooking something|Closing a refrigerator|Opening a refrigerator|Putting something on a table|Putting groceries somewhere|Someone is smiling|Putting some food somewhere|Holding some food|Taking food from somewhere|Walking through a doorway,918
NTXXB,Taking a phone/camera from somewhere|Watching/Looking outside of a window|Sitting in a chair|Taking a picture of something|Someone is going from standing to sitting|Holding a phone/camera|Playing with a phone/camera,1066
3I6XT,Holding a pillow|Someone is eating something|Holding some food|Sitting in a chair|Eating a sandwich|Holding a sandwich|Sitting on sofa/couch,519
5VUT9,Holding a cup/glass/bottle of something|Pouring something into a cup/glass/bottle|Holding a broom|Putting a broom somewhere|Opening a closet/cabinet|Tidying something on the floor|Watching a laptop or something on a laptop|Taking a cup/glass/bottle from somewhere|Taking a dish/es from somewhere|Tidying up with a broom|Holding a dish,781
0UPBN,Holding a box|Someone is going from standing to sitting|Lying on a bed|Someone is dressing,837
PPY0W,Walking through a doorway|Holding a bag|Putting a bag somewhere,943
JNK11,Putting a cup/glass/bottle somewhere|Putting something on a shelf|Holding a cup/glass/bottle of something|Holding a phone/camera|Playing with a phone/camera|Putting a dish/es somewhere|Holding a dish|Someone is smiling|Walking through a doorway,713
K5NFS,Putting a pillow somewhere|Lying on the floor|Someone is awakening somewhere|Someone is standing up from somewhere|Tidying some clothes|Throwing a pillow somewhere|Taking a pillow from somewhere|Holding a pillow,948
RV5CK,Turning off a light|Drinking from a cup/glass/bottle|Holding some clothes|Putting something on a shelf,664
FJM09,Drinking from a cup/glass/bottle|Holding a cup/glass/bottle of something|Someone is holding a paper/notebook|Watching/Reading/Looking at a book|Holding a dish|Holding a book,267
YLEEO,Holding a sandwich|Grasping onto a doorknob|Holding a book|Closing a door|Holding some food,235
ZC017,Putting a cup/glass/bottle somewhere|Sitting on sofa/couch|Taking a cup/glass/bottle from somewhere|Opening a box|Tidying something on the floor|Putting something on a shelf|Taking something from a box|Taking a box from somewhere|Putting a box somewhere|Tidying up a table|Someone is standing up from somewhere|Holding some medicine|Holding a box|Watching television|Putting something on a table|Sitting in a chair,0
0TDOP,Sitting at a table|Sitting in a chair|Putting a box somewhere|Someone is going from standing to sitting|Someone is eating something|Holding some food|Putting some food somewhere|Walking through a doorway|Putting something on a table|Holding a box|Holding a dish,0
EOUCM,Closing a box|Opening a box|Putting a box somewhere|Holding a mirror|Taking a box from somewhere|Holding a box,908
4VX01,Grasping onto a doorknob|Tidying up a table|Holding a book|Taking a book from somewhere|Someone is standing up from somewhere|Sitting on the floor|Tidying a shelf or something on a shelf|Closing a door|Holding a box|Walking through a doorway,903
44PFW,Grasping onto a doorknob|Holding some food|Someone is eating something|Opening a door|Walking through a doorway|Closing a door|Holding a dish,644
I9CDV,Watching something/someone/themselves in a mirror|Eating a sandwich|Someone is eating something|Taking a picture of something|Throwing food somewhere|Playing with a phone/camera|Holding some food|Holding a phone/camera,919
PTAZ9,Closing a closet/cabinet|Eating a sandwich|Working on paper/notebook|Someone is eating something|Holding a bag|Sitting at a table|Opening a closet/cabinet|Holding a sandwich|Someone is standing up from somewhere|Sitting in a chair|Holding some food|Grasping onto a doorknob|Taking a sandwich from somewhere|Opening a door|Working at a table|Taking food from somewhere|Someone is smiling|Someone is laughing|Taking a bag from somewhere,901
93REJ,Washing some clothes|Sitting in a chair|Putting clothes somewhere|Drinking from a cup/glass/bottle|Drinking from a cup/glass/bottle|Sitting at a table|Sitting on the floor|Someone is going from standing to sitting|Putting a towel/s somewhere|Taking a towel/s from somewhere,924
KF08J,Holding a blanket|Snuggling with a blanket|Holding some medicine|Someone is sneezing|Taking food from somewhere|Closing a closet/cabinet|Opening a closet/cabinet,3542
XMI29,Taking food from somewhere|Someone is eating something|Someone is going from standing to sitting|Sitting in a bed|Putting some food somewhere|Holding a dish|Walking through a doorway|Holding a box|Holding some food,916
FO24A,Sitting at a table|Someone is awakening somewhere|Someone is standing up from somewhere|Sitting in a chair|Someone is smiling|Holding a phone/camera,242
I4ON2,Closing a book|Opening a book|Watching/Reading/Looking at a book|Sitting in a chair|Holding a book|Throwing a book somewhere|Someone is going from standing to sitting|Someone is smiling|Putting a book somewhere,132
D7W4E,Putting something on a shelf|Holding a picture|Someone is sneezing|Putting a dish/es somewhere|Putting a cup/glass/bottle somewhere|Watching/looking at a picture|Reaching for and grabbing a picture,922
B9FWR,,938
X3UEQ,Taking a book from somewhere|Tidying up a closet/cabinet|Tidying a shelf or something on a shelf|Tidying up a table|Putting something on a shelf,0
TZEIN,Drinking from a cup/glass/bottle|Holding a cup/glass/bottle of something|Holding a phone/camera|Playing with a phone/camera|Taking a phone/camera from somewhere|Walking through a doorway,776
QMKZV,Tidying something on the floor|Taking a laptop from somewhere|Taking a dish/es from somewhere|Closing a laptop|Throwing clothes somewhere|Someone is undressing|Taking some clothes from somewhere|Closing a closet/cabinet|Putting clothes somewhere|Holding a laptop|Tidying some clothes|Holding some clothes,481
TAQ25,Sitting at a table|Closing a laptop|Someone is going from standing to sitting|Sitting in a chair|Someone is smiling|Watching a laptop or something on a laptop,839
ATCOR,Putting a blanket somewhere|Snuggling with a blanket|Taking a blanket from somewhere|Turning off a light|Someone is going from standing to sitting|Someone is standing up from somewhere|Holding a towel/s|Walking through a doorway|Sitting on the floor|Holding a blanket,906
GBD1Y,Throwing something on the floor|Someone is eating something|Someone is eating something|Someone is eating something|Walking through a doorway|Putting something on a shelf|Closing a door|Tidying a shelf or something on a shelf|Holding some food|Putting a sandwich somewhere|Putting some food somewhere|Holding a sandwich|Eating a sandwich|Eating a sandwich|Tidying up a closet/cabinet,790
9U82D,Drinking from a cup/glass/bottle|Holding a phone/camera|Someone is dressing|Putting clothes somewhere|Holding a cup/glass/bottle of something|Taking a phone/camera from somewhere|Playing with a phone/camera|Holding some clothes|Someone is smiling,1039
7V4NJ,Someone is sneezing|Taking paper/notebook from somewhere|Someone is holding a paper/notebook|Closing a book|Throwing something on the floor|Tidying something on the floor|Throwing a book somewhere|Holding a book|Someone is standing up from somewhere|Putting their paper/notebook somewhere,904
Z7KC1,Taking a broom from somewhere|Someone is running somewhere|Someone is standing up from somewhere|Sitting at a table|Grasping onto a doorknob|Sitting in a chair|Tidying up with a broom|Holding a broom|Watching/looking at a picture,0
RJZ3I,Holding a broom|Tidying up with a broom|Someone is laughing|Someone is running somewhere|Tidying something on the floor|Someone is smiling|Walking through a doorway|Throwing a broom somewhere,772
65UVU,Putting something on a shelf|Holding a box|Opening a door|Walking through a doorway|Putting a box somewhere|Taking a box from somewhere,930
BRBWJ,Putting something on a shelf|Someone is undressing|Throwing clothes somewhere|Someone is standing up from somewhere|Putting clothes somewhere|Someone is smiling,368
YX3V0,Holding a book|Opening a book|Taking a book from somewhere|Watching/Reading/Looking at a book|Someone is sneezing|Someone is laughing|Tidying up a table|Smiling at a book|Taking paper/notebook from somewhere|Someone is smiling|Someone is holding a paper/notebook,927
4RT06,Putting some food somewhere|Opening a refrigerator|Turning on a light|Taking food from somewhere|Opening a refrigerator|Taking a bag from somewhere|Holding a bag|Taking a dish/es from somewhere|Making a sandwich|Holding a dish|Putting groceries somewhere|Putting a dish/es somewhere|Closing a refrigerator|Holding some food,834
W65FZ,Sitting on sofa/couch|Holding a pillow|Snuggling with a pillow,899
5GP8M,Holding a phone/camera|Holding a picture|Opening a closet/cabinet|Putting a phone/camera somewhere|Talking on a phone/camera|Laughing at a picture|Watching/looking at a picture|Someone is smiling|Reaching for and grabbing a picture|Smiling at a book|Opening a door|Holding a book|Grasping onto a doorknob|Taking a book from somewhere,979
6B2FN,Smiling in a mirror|Watching something/someone/themselves in a mirror|Holding a broom|Taking a broom from somewhere|Someone is smiling|Walking through a doorway|Fixing their hair|Putting something on a shelf,399
U0P7W,Holding a picture|Putting a picture somewhere|Watching/looking at a picture|Closing a closet/cabinet|Opening a closet/cabinet|Someone is holding a paper/notebook|Watching/Reading/Looking at a book|Putting their paper/notebook somewhere|Closing a door|Working on paper/notebook|Grasping onto a doorknob|Opening a door|Putting something on a shelf|Putting a book somewhere,0
HSEH1,Fixing a light|Someone is smiling|Standing on a chair|Turning on a light,938
6KGZA,Holding a book|Someone is dressing|Holding some clothes|Putting clothes somewhere|Throwing clothes somewhere|Taking a book from somewhere|Taking paper/notebook from somewhere|Taking some clothes from somewhere,767
RKOOJ,Watching something/someone/themselves in a mirror|Someone is going from standing to sitting|Someone is standing up from somewhere|Putting clothes somewhere|Taking some clothes from somewhere|Holding some clothes|Holding a picture|Watching/looking at a picture|Sitting on sofa/couch|Putting something on a shelf|Holding a mirror,892
LRJKT,Putting something on a shelf|Holding a book|Taking a book from somewhere|Smiling at a book|Talking on a phone/camera|Walking through a doorway|Taking a cup/glass/bottle from somewhere|Someone is holding a paper/notebook|Turning off a light|Holding a cup/glass/bottle of something|Putting a cup/glass/bottle somewhere|Drinking from a cup/glass/bottle|Watching/Reading/Looking at a book,999
G2JR9,Holding a sandwich|Fixing a light|Someone is laughing|Throwing something on the floor|Holding some food|Putting a sandwich somewhere|Turning on a light|Someone is smiling|Taking a sandwich from somewhere|Throwing food somewhere,931
LGPWK,Lying on a sofa/couch|Putting something on a shelf|Watching television|Someone is standing up from somewhere|Opening a closet/cabinet|Sitting on sofa/couch|Closing a closet/cabinet,0
LZ2Y4,Drinking from a cup/glass/bottle|Holding a cup/glass/bottle of something|Watching something/someone/themselves in a mirror|Someone is running somewhere|Someone is standing up from somewhere|Holding a dish|Putting a cup/glass/bottle somewhere|Sitting on sofa/couch|Fixing their hair|Putting a dish/es somewhere,0
IOGR7,Lying on the floor|Someone is standing up from somewhere|Closing a door|Closing a closet/cabinet|Walking through a doorway|Someone is smiling|Sitting on the floor|Someone is smiling|Tidying a shelf or something on a shelf|Grasping onto a doorknob|Sitting on the floor,909
I5OPP,Holding a phone/camera|Holding some food|Someone is eating something|Eating a sandwich|Playing with a phone/camera|Holding a sandwich,754
LQC89,Holding a towel/s|Eating a sandwich|Holding a sandwich|Someone is eating something|Sitting on the floor|Putting something on a table|Drinking from a cup/glass/bottle|Putting a cup/glass/bottle somewhere|Taking a sandwich from somewhere|Holding a shoe/shoes|Taking a cup/glass/bottle from somewhere|Taking food from somewhere|Holding a cup/glass/bottle of something|Holding some food,279
UO4X0,Throwing shoes somewhere|Someone is smiling|Snuggling with a pillow|Holding a shoe/shoes|Holding a pillow|Taking a pillow from somewhere,934
PC7H2,Sitting on sofa/couch|Sitting at a table|Someone is going from standing to sitting|Someone is standing up from somewhere|Sitting in a chair|Someone is smiling|Watching television|Someone is smiling,931
8RU1Q,Holding a shoe/shoes|Taking shoes from somewhere|Grasping onto a doorknob|Walking through a doorway|Opening a door|Putting shoes somewhere|Throwing something on the floor|Tidying something on the floor|Taking off some shoes,861
BI6Y4,Holding a cup/glass/bottle of something|Someone is cooking something|Someone is going from standing to sitting|Sitting at a table|Someone is cooking something|Someone is standing up from somewhere|Sitting in a chair|Playing with a phone/camera|Holding a dish|Drinking from a cup/glass/bottle,1030
SROEU,Holding a phone/camera|Putting a box somewhere|Opening a closet/cabinet|Talking on a phone/camera|Holding a box|Grasping onto a doorknob|Taking a phone/camera from somewhere|Opening a door,489
QIT2W,Taking paper/notebook from somewhere|Holding some food|Taking food from somewhere|Taking a pillow from somewhere|Working/Playing on a laptop|Working on paper/notebook|Putting some food somewhere|Putting a pillow somewhere|Sitting on sofa/couch|Someone is eating something|Holding a pillow|Holding a book|Putting a book somewhere|Putting a dish/es somewhere|Opening a book|Someone is holding a paper/notebook|Holding a pillow|Watching a laptop or something on a laptop|Taking a book from somewhere|Putting a laptop somewhere|Holding a dish|Watching/Reading/Looking at a book|Taking a dish/es from somewhere|Holding a laptop,721
RKJFZ,Holding a phone/camera|Watching television|Playing with a phone/camera|Lying on a sofa/couch,0
CVDZM,Putting their paper/notebook somewhere|Holding a blanket|Snuggling with a blanket|Putting a book somewhere|Snuggling with a pillow|Throwing a book somewhere|Holding a book|Holding a towel/s,0
ARKBT,Sitting in a chair|Putting something on a shelf|Putting clothes somewhere|Throwing clothes somewhere|Opening a door|Taking some clothes from somewhere|Closing a door|Taking a towel/s from somewhere|Holding a towel/s|Throwing a towel/s somewhere|Putting a towel/s somewhere|Holding some clothes|Tidying some clothes,846
1CYLM,Drinking from a cup/glass/bottle|Someone is standing up from somewhere|Sitting on sofa/couch|Holding a cup/glass/bottle of something|Sitting in a chair,1002
3VWSP,Holding a phone/camera|Playing with a phone/camera|Taking a phone/camera from somewhere|Talking on a phone/camera|Someone is standing up from somewhere|Lying on the floor|Someone is sneezing|Lying on a sofa/couch,481
H46LQ,Taking off some shoes|Someone is eating something|Sitting in a chair|Holding a pillow|Someone is going from standing to sitting|Someone is standing up from somewhere|Sitting at a table|Holding a blanket,508
83JOK,Opening a closet/cabinet|Someone is cooking something|Holding some food|Taking food from somewhere,895
RIZ7Y,Opening a closet/cabinet|Playing with a phone/camera|Someone is running somewhere|Opening a door|Sitting in a bed|Closing a closet/cabinet|Walking through a doorway|Holding a phone/camera|Tidying up a closet/cabinet,938
H411A,Closing a box|Holding a pillow|Putting a pillow somewhere|Putting something on a table|Sitting on the floor|Working at a table|Putting a box somewhere|Sitting at a table|Taking a pillow from somewhere|Holding a box|Taking a box from somewhere,961
NACLT,Someone is running somewhere|Holding a shoe/shoes|Putting clothes somewhere|Taking shoes from somewhere|Putting shoes somewhere|Throwing something on the floor|Walking through a doorway,614
4BEZX,Closing a door|Holding a phone/camera|Taking a picture of something|Playing with a phone/camera|Throwing a towel/s somewhere|Holding a towel/s|Opening a door|Washing something with a towel|Someone is going from standing to sitting|Putting a towel/s somewhere|Grasping onto a doorknob|Sitting in a chair|Tidying up a towel/s|Taking a towel/s from somewhere,737
8XXNK,Holding a box|Taking something from a box|Putting some food somewhere|Sitting on sofa/couch|Opening a box|Holding some food|Taking food from somewhere|Someone is eating something|Taking a box from somewhere|Watching television|Sitting in a bed,327
JZ45I,Watching/Reading/Looking at a book|Someone is going from standing to sitting|Sitting in a bed|Putting something on a table|Opening a book|Smiling at a book|Opening a box|Someone is laughing|Someone is standing up from somewhere|Closing a box|Someone is holding a paper/notebook|Closing a book|Sitting on sofa/couch|Someone is smiling|Holding a book,567
39E0I,Holding a vacuum|Holding a vacuum|Snuggling with a blanket|Someone is going from standing to sitting|Someone is running somewhere|Someone is smiling|Sitting on the floor|Holding a towel/s|Lying on the floor|Taking a vacuum from somewhere|Holding a blanket,945
W0YVE,Holding a sandwich|Putting a sandwich somewhere|Someone is running somewhere|Grasping onto a doorknob|Putting something on a table|Closing a door|Closing a window|Fixing a door|Watching/Looking outside of a window,577
AYSTI,Someone is undressing|Holding some clothes|Sitting in a bed|Lying on a bed|Watching television,905
E8JEJ,Fixing a door|Throwing something on the floor|Grasping onto a doorknob|Grasping onto a doorknob|Closing a door|Fixing a doorknob|Opening a door,664
XKU2U,Putting something on a table|Throwing a bag somewhere|Washing a mirror|Smiling in a mirror|Holding a towel/s|Watching something/someone/themselves in a mirror|Washing something with a towel|Taking a bag from somewhere|Holding a bag|Putting a bag somewhere|Someone is sneezing,943
3AVAH,Eating a sandwich|Holding a sandwich|Someone is eating something|Someone is standing up from somewhere|Putting a dish/es somewhere|Taking food from somewhere|Putting some food somewhere|Holding some food|Sitting on sofa/couch|Walking through a doorway|Sitting in a chair|Holding a dish,317
STGCD,Sitting at a table|Working on paper/notebook|Someone is standing up from somewhere|Holding a broom|Tidying something on the floor|Someone is smiling|Sitting in a chair|Watching/Reading/Looking at a book|Sitting on a table|Tidying up with a broom|Working at a table,911
FPJ9D,Sitting in a chair|Someone is going from standing to sitting|Sitting at a table|Watching a laptop or something on a laptop,1003
5WS7U,Holding a shoe/shoes|Taking shoes from somewhere|Smiling in a mirror|Someone is going from standing to sitting|Putting on shoe/shoes|Holding a mirror|Watching something/someone/themselves in a mirror|Someone is sneezing|Someone is standing up from somewhere|Putting shoes somewhere|Sitting on the floor|Someone is dressing|Someone is smiling|Walking through a doorway|Fixing their hair,1156
YPRUL,Drinking from a cup/glass/bottle|Closing a door|Holding a mirror|Someone is sneezing|Putting something on a table|Watching something/someone/themselves in a mirror|Grasping onto a doorknob|Walking through a doorway|Taking a cup/glass/bottle from somewhere|Putting a cup/glass/bottle somewhere,522
9YOI8,Drinking from a cup/glass/bottle|Holding a cup/glass/bottle of something|Closing a window|Opening a window|Holding a dish|Holding some food|Watching/Looking outside of a window|Walking through a doorway,925
NS0ZN,Putting their paper/notebook somewhere|Working on paper/notebook|Someone is cooking something|Someone is holding a paper/notebook,507
CD9GP,Putting something on a table|Someone is standing up from somewhere|Holding a phone/camera|Someone is dressing|Sitting in a bed|Putting clothes somewhere|Holding some clothes|Taking some clothes from somewhere,815
HOYUT,Holding a towel/s|Opening a door|Putting a towel/s somewhere|Opening a closet/cabinet|Closing a closet/cabinet|Washing something with a towel|Taking a towel/s from somewhere|Closing a door|Grasping onto a doorknob|Holding some clothes|Throwing a towel/s somewhere,903
RY8GH,,1094
